"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10000","643.15","770","643.15","720.25","727.9","720.25","533","4287.74","290.24","383550","-12750","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10050","0","0","0","1145.85","0","766.65","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10100","594","677.15","594","633.3","637.4","633.3","87","700.54","41.52","28650","-1350","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10150","0","0","0","1057.45","0","696.3","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10200","510","597.2","494.1","554.95","558.65","554.95","521","4202.67","217.02","560850","-1950","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10250","0","0","0","971.4","0","630.05","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10300","435.4","519.4","426.2","488.3","486.5","488.3","178","1439.92","64.87","67875","-6675","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10350","0","0","0","365.4","365.4","567.65","0","0","0","525","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10400","359.4","450.4","357.2","414.95","435","414.95","955","7741.14","292.14","102375","-8250","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10450","0","0","0","807.7","0","509.2","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10500","304.95","385.45","295","349.4","360.85","349.4","6423","52252.51","1671.38","665700","44025","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10550","0","0","0","730.8","0","454.7","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10600","238.15","323.95","238.15","293.9","304.95","293.9","2101","17155.56","452.61","199500","24750","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10650","0","0","0","657.9","0","404.15","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10700","195.65","266","189.8","236.3","241.9","236.3","3846","31534.35","670.2","514950","-58125","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10750","0","0","0","588.2","0","357.6","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10800","147.75","212.5","145.35","186.45","192.45","186.45","6332","52173.13","883.93","321225","-64650","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10850","0","0","0","523.2","0","314.95","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10900","110.15","167.2","106.8","144","150","144","3523","29185.06","384.53","145425","-9075","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","10950","0","0","0","462.6","0","276.1","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","11000","80","128","80","109.55","115","109.55","12709","105872.31","1023.06","1573575","8400","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","11050","0","0","0","406.5","0","240.9","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","11100","57","94.2","57","81.8","84.85","81.8","1761","14763.53","103.21","127725","5850","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","11150","0","0","0","354.95","0","209.2","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","11200","42.75","68.95","39.75","59.35","65.25","59.35","2660","22460.41","116.41","153900","47250","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","11250","0","0","0","307.95","0","180.85","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","11300","30","50.05","28","45.1","46.3","45.1","2040","17355.38","66.38","108225","14400","10553"
